start_zone,end_zone,mode_of_travel,purpose_of_travel,day_of_week,period,avg_daily_trips
1,1099,Rail,NHBW,Weekday,PM_peak,1.0
1,1099,Rail,NHBW,Weekday,PM_peak_hr,1.0
1,1100,Rail,NHBW,Weekday,AM_peak,1.0
1,1100,Rail,NHBW,Weekday,PM_peak,1.0
1,1102,Rail,NHBW,Weekday,Inter_peak,1.0
1,1102,Rail,NHBW,Weekday,Off_peak,1.0
1,1102,Rail,NHBW,Weekday,PM_peak,2.0
1,1102,Rail,NHBW,Weekday,PM_peak_hr,2.0
1,1104,Rail,NHBW,Weekday,AM_peak,1.0
1,1104,Rail,NHBW,Weekday,Inter_peak,1.0
1,1104,Rail,NHBW,Weekday,PM_peak,1.0
1,1105,Rail,NHBW,Weekday,PM_peak,1.0
1,1106,Rail,NHBW,Weekday,PM_peak_hr,1.0
1,1107,Rail,NHBW,Weekday,AM_peak,1.0
1,1107,Rail,NHBW,Weekday,Inter_peak,1.0
1,1107,Rail,NHBW,Weekday,PM_peak,1.0
1,1107,Rail,NHBW,Weekday,PM_peak_hr,1.0
1,1108,Rail,NHBW,Weekday,AM_peak,1.0
1,1108,Rail,NHBW,Weekday,AM_peak_hr,1.0
1,1108,Rail,NHBW,Weekday,Inter_peak,2.0
1,1108,Rail,NHBW,Weekday,PM_peak,5.0
1,1108,Rail,NHBW,Weekday,PM_peak_hr,1.0
1,1110,Rail,NHBW,Weekday,AM_peak,10.0
1,1110,Rail,NHBW,Weekday,AM_peak_hr,6.0
1,1110,Rail,NHBW,Weekday,Inter_peak,8.0
1,1110,Rail,NHBW,Weekday,Off_peak,3.0
1,1110,Rail,NHBW,Weekday,PM_peak,6.0
1,1110,Rail,NHBW,Weekday,PM_peak_hr,2.0
1,1111,Rail,NHBW,Weekday,AM_peak_hr,1.0
1,1111,Rail,NHBW,Weekday,Inter_peak,1.0
1,1111,Rail,NHBW,Weekday,PM_peak,1.0
2,1015,Rail,NHBW,Weekday,Inter_peak,1.0
2,1037,Rail,NHBW,Weekday,Off_peak,1.0
2,1055,Rail,NHBW,Weekday,Inter_peak,1.0
2,1065,Rail,NHBW,Weekday,PM_peak,1.0
2,1088,Rail,NHBW,Weekday,Inter_peak,1.0
2,1110,Rail,NHBW,Weekday,Inter_peak,1.0
3,6,Rail,NHBW,Weekday,Inter_peak,1.0
3,6,Rail,NHBW,Weekday,Off_peak,1.0
3,6,Rail,NHBW,Weekday,PM_peak,1.0
3,1011,Rail,NHBW,Weekday,Off_peak,1.0
3,1027,Rail,NHBW,Weekday,Inter_peak,1.0
3,1049,Rail,NHBW,Weekday,Off_peak,1.0
3,1065,Rail,NHBW,Weekday,Off_peak,1.0
3,1073,Rail,NHBW,Weekday,PM_peak_hr,1.0
3,1088,Rail,NHBW,Weekday,Inter_peak,1.0
3,1088,Rail,NHBW,Weekday,PM_peak,1.0
3,1093,Rail,NHBW,Weekday,Off_peak,1.0
3,1093,Rail,NHBW,Weekday,PM_peak,1.0
3,1093,Rail,NHBW,Weekday,PM_peak_hr,1.0
3,1098,Rail,NHBW,Weekday,Off_peak,1.0
3,1101,Rail,NHBW,Weekday,PM_peak,1.0
3,1110,Rail,NHBW,Weekday,Off_peak,1.0
3,1110,Rail,NHBW,Weekday,PM_peak,1.0
3,1110,Rail,NHBW,Weekday,PM_peak_hr,1.0
4,1,Rail,NHBW,Weekday,Inter_peak,1.0
4,1,Rail,NHBW,Weekday,PM_peak,1.0
4,5,Rail,NHBW,Weekday,AM_peak,1.0
4,5,Rail,NHBW,Weekday,Inter_peak,1.0
4,5,Rail,NHBW,Weekday,PM_peak_hr,1.0
4,6,Rail,NHBW,Weekday,AM_peak,1.0
4,6,Rail,NHBW,Weekday,Inter_peak,1.0
4,6,Rail,NHBW,Weekday,Off_peak,1.0
4,1017,Rail,NHBW,Weekday,Inter_peak,1.0
4,1059,Rail,NHBW,Weekday,PM_peak_hr,1.0
4,1069,Rail,NHBW,Weekday,PM_peak,1.0
4,1083,Rail,NHBW,Weekday,Inter_peak,1.0
4,1088,Rail,NHBW,Weekday,Inter_peak,1.0
4,1090,Rail,NHBW,Weekday,PM_peak,1.0
4,1093,Rail,NHBW,Weekday,Off_peak,1.0
4,1095,Rail,NHBW,Weekday,Inter_peak,1.0
4,1099,Rail,NHBW,Weekday,Inter_peak,1.0
4,1110,Rail,NHBW,Weekday,Inter_peak,2.0
5,1,Rail,NHBW,Weekday,Inter_peak,1.0
5,3,Rail,NHBW,Weekday,Inter_peak,1.0
5,3,Rail,NHBW,Weekday,PM_peak,1.0
5,4,Rail,NHBW,Weekday,AM_peak,1.0
5,5,Rail,NHBW,Weekday,AM_peak,6.0
5,5,Rail,NHBW,Weekday,AM_peak_hr,1.0
5,5,Rail,NHBW,Weekday,Inter_peak,1.0
5,5,Rail,NHBW,Weekday,Off_peak,1.0
5,5,Rail,NHBW,Weekday,PM_peak,3.0
5,5,Rail,NHBW,Weekday,PM_peak_hr,2.0
5,6,Rail,NHBW,Weekday,Off_peak,1.0
5,9,Rail,NHBW,Weekday,Off_peak,1.0
5,1011,Rail,NHBW,Weekday,Off_peak,1.0
5,1014,Rail,NHBW,Weekday,PM_peak,1.0
5,1018,Rail,NHBW,Weekday,PM_peak,1.0
5,1018,Rail,NHBW,Weekday,PM_peak_hr,1.0
5,1025,Rail,NHBW,Weekday,Inter_peak,1.0
5,1034,Rail,NHBW,Weekday,Inter_peak,1.0
5,1039,Rail,NHBW,Weekday,PM_peak,1.0
5,1041,Rail,NHBW,Weekday,Inter_peak,1.0
5,1055,Rail,NHBW,Weekday,Inter_peak,1.0
5,1057,Rail,NHBW,Weekday,AM_peak,1.0
5,1057,Rail,NHBW,Weekday,Inter_peak,1.0
5,1057,Rail,NHBW,Weekday,PM_peak,3.0
5,1057,Rail,NHBW,Weekday,PM_peak_hr,1.0
5,1058,Rail,NHBW,Weekday,PM_peak,1.0
5,1058,Rail,NHBW,Weekday,PM_peak_hr,1.0
5,1059,Rail,NHBW,Weekday,AM_peak_hr,1.0
5,1059,Rail,NHBW,Weekday,Inter_peak,2.0
5,1059,Rail,NHBW,Weekday,PM_peak,4.0
5,1061,Rail,NHBW,Weekday,PM_peak,1.0
5,1062,Rail,NHBW,Weekday,Off_peak,2.0
5,1062,Rail,NHBW,Weekday,PM_peak,6.0
5,1062,Rail,NHBW,Weekday,PM_peak_hr,1.0
5,1063,Rail,NHBW,Weekday,PM_peak,1.0
5,1064,Rail,NHBW,Weekday,AM_peak,1.0
5,1064,Rail,NHBW,Weekday,Inter_peak,1.0
5,1064,Rail,NHBW,Weekday,Off_peak,1.0
5,1064,Rail,NHBW,Weekday,PM_peak,1.0
5,1064,Rail,NHBW,Weekday,PM_peak_hr,1.0
5,1065,Rail,NHBW,Weekday,AM_peak,1.0
5,1065,Rail,NHBW,Weekday,Inter_peak,1.0
5,1065,Rail,NHBW,Weekday,Off_peak,1.0
5,1065,Rail,NHBW,Weekday,PM_peak,6.0
5,1065,Rail,NHBW,Weekday,PM_peak_hr,2.0
5,1066,Rail,NHBW,Weekday,AM_peak,1.0
5,1066,Rail,NHBW,Weekday,Inter_peak,1.0
5,1066,Rail,NHBW,Weekday,PM_peak,2.0
5,1066,Rail,NHBW,Weekday,PM_peak_hr,1.0
5,1067,Rail,NHBW,Weekday,Inter_peak,1.0
5,1072,Rail,NHBW,Weekday,Inter_peak,1.0
5,1082,Rail,NHBW,Weekday,PM_peak,1.0
5,1084,Rail,NHBW,Weekday,Off_peak,1.0
5,1088,Rail,NHBW,Weekday,AM_peak,1.0
5,1088,Rail,NHBW,Weekday,Inter_peak,2.0
5,1088,Rail,NHBW,Weekday,PM_peak,3.0
5,1088,Rail,NHBW,Weekday,PM_peak_hr,1.0
5,1090,Rail,NHBW,Weekday,Inter_peak,1.0
5,1090,Rail,NHBW,Weekday,PM_peak_hr,1.0
5,1091,Rail,NHBW,Weekday,AM_peak,1.0
5,1091,Rail,NHBW,Weekday,AM_peak_hr,1.0
5,1091,Rail,NHBW,Weekday,Inter_peak,1.0
5,1091,Rail,NHBW,Weekday,PM_peak,1.0
5,1093,Rail,NHBW,Weekday,Inter_peak,1.0
5,1095,Rail,NHBW,Weekday,AM_peak,1.0
5,1095,Rail,NHBW,Weekday,PM_peak_hr,1.0
5,1100,Rail,NHBW,Weekday,Inter_peak,1.0
5,1100,Rail,NHBW,Weekday,Off_peak,1.0
5,1100,Rail,NHBW,Weekday,PM_peak,2.0
5,1110,Rail,NHBW,Weekday,AM_peak,1.0
5,1110,Rail,NHBW,Weekday,AM_peak_hr,1.0
5,1110,Rail,NHBW,Weekday,Inter_peak,2.0
5,1110,Rail,NHBW,Weekday,PM_peak,3.0
5,1110,Rail,NHBW,Weekday,PM_peak_hr,1.0
5,1111,Rail,NHBW,Weekday,PM_peak,1.0
6,3,Rail,NHBW,Weekday,Inter_peak,3.0
6,3,Rail,NHBW,Weekday,Off_peak,2.0
6,3,Rail,NHBW,Weekday,PM_peak,1.0
6,4,Rail,NHBW,Weekday,Inter_peak,2.0
6,4,Rail,NHBW,Weekday,Off_peak,1.0
6,4,Rail,NHBW,Weekday,PM_peak,2.0
6,5,Rail,NHBW,Weekday,PM_peak,1.0
6,5,Rail,NHBW,Weekday,PM_peak_hr,1.0
6,7,Rail,NHBW,Weekday,Off_peak,1.0
6,1002,Rail,NHBW,Weekday,Off_peak,1.0
6,1004,Rail,NHBW,Weekday,PM_peak,1.0
6,1005,Rail,NHBW,Weekday,PM_peak,1.0
6,1008,Rail,NHBW,Weekday,Off_peak,1.0
6,1009,Rail,NHBW,Weekday,Off_peak,1.0
6,1012,Rail,NHBW,Weekday,PM_peak,1.0
6,1014,Rail,NHBW,Weekday,Off_peak,1.0
6,1015,Rail,NHBW,Weekday,Off_peak,1.0
6,1015,Rail,NHBW,Weekday,PM_peak,1.0
6,1015,Rail,NHBW,Weekday,PM_peak_hr,1.0
6,1017,Rail,NHBW,Weekday,Off_peak,1.0
6,1017,Rail,NHBW,Weekday,PM_peak,1.0
6,1022,Rail,NHBW,Weekday,PM_peak,1.0
6,1024,Rail,NHBW,Weekday,Off_peak,1.0
6,1025,Rail,NHBW,Weekday,Off_peak,1.0
6,1028,Rail,NHBW,Weekday,PM_peak,1.0
6,1029,Rail,NHBW,Weekday,Inter_peak,1.0
6,1029,Rail,NHBW,Weekday,Off_peak,1.0
6,1030,Rail,NHBW,Weekday,Inter_peak,1.0
6,1033,Rail,NHBW,Weekday,Inter_peak,2.0
6,1033,Rail,NHBW,Weekday,Off_peak,1.0
6,1033,Rail,NHBW,Weekday,PM_peak,1.0
6,1034,Rail,NHBW,Weekday,Off_peak,1.0
6,1034,Rail,NHBW,Weekday,PM_peak,1.0
6,1034,Rail,NHBW,Weekday,PM_peak_hr,1.0
6,1039,Rail,NHBW,Weekday,Inter_peak,1.0
6,1040,Rail,NHBW,Weekday,Inter_peak,1.0
6,1042,Rail,NHBW,Weekday,PM_peak_hr,1.0
6,1050,Rail,NHBW,Weekday,Inter_peak,1.0
6,1050,Rail,NHBW,Weekday,Off_peak,1.0
6,1050,Rail,NHBW,Weekday,PM_peak,1.0
6,1051,Rail,NHBW,Weekday,Off_peak,1.0
6,1054,Rail,NHBW,Weekday,Off_peak,1.0
6,1055,Rail,NHBW,Weekday,Off_peak,1.0
6,1057,Rail,NHBW,Weekday,AM_peak_hr,1.0
6,1057,Rail,NHBW,Weekday,Off_peak,1.0
6,1058,Rail,NHBW,Weekday,Off_peak,1.0
6,1058,Rail,NHBW,Weekday,PM_peak_hr,1.0
6,1059,Rail,NHBW,Weekday,AM_peak,1.0
6,1059,Rail,NHBW,Weekday,Inter_peak,1.0
6,1059,Rail,NHBW,Weekday,Off_peak,2.0
6,1059,Rail,NHBW,Weekday,PM_peak,1.0
6,1062,Rail,NHBW,Weekday,AM_peak_hr,1.0
6,1062,Rail,NHBW,Weekday,Off_peak,1.0
6,1062,Rail,NHBW,Weekday,PM_peak,1.0
6,1064,Rail,NHBW,Weekday,PM_peak,1.0
6,1065,Rail,NHBW,Weekday,Inter_peak,1.0
6,1065,Rail,NHBW,Weekday,Off_peak,1.0
6,1065,Rail,NHBW,Weekday,PM_peak,1.0
6,1066,Rail,NHBW,Weekday,PM_peak_hr,1.0
6,1067,Rail,NHBW,Weekday,Off_peak,1.0
6,1068,Rail,NHBW,Weekday,PM_peak,1.0
6,1072,Rail,NHBW,Weekday,Off_peak,1.0
6,1075,Rail,NHBW,Weekday,PM_peak,1.0
6,1076,Rail,NHBW,Weekday,Off_peak,1.0
6,1076,Rail,NHBW,Weekday,PM_peak,1.0
6,1077,Rail,NHBW,Weekday,PM_peak,1.0
6,1081,Rail,NHBW,Weekday,Off_peak,1.0
6,1082,Rail,NHBW,Weekday,Off_peak,1.0
6,1082,Rail,NHBW,Weekday,PM_peak,2.0
6,1083,Rail,NHBW,Weekday,AM_peak,1.0
6,1083,Rail,NHBW,Weekday,AM_peak_hr,1.0
6,1084,Rail,NHBW,Weekday,Inter_peak,1.0
6,1084,Rail,NHBW,Weekday,Off_peak,1.0
6,1084,Rail,NHBW,Weekday,PM_peak,1.0
6,1084,Rail,NHBW,Weekday,PM_peak_hr,1.0
6,1085,Rail,NHBW,Weekday,Inter_peak,1.0
6,1085,Rail,NHBW,Weekday,Off_peak,1.0
6,1085,Rail,NHBW,Weekday,PM_peak_hr,1.0
6,1086,Rail,NHBW,Weekday,Inter_peak,1.0
6,1086,Rail,NHBW,Weekday,Off_peak,1.0
6,1087,Rail,NHBW,Weekday,Inter_peak,1.0
6,1088,Rail,NHBW,Weekday,AM_peak,2.0
6,1088,Rail,NHBW,Weekday,AM_peak_hr,1.0
6,1088,Rail,NHBW,Weekday,Inter_peak,11.0
6,1088,Rail,NHBW,Weekday,Off_peak,5.0
6,1088,Rail,NHBW,Weekday,PM_peak,12.0
6,1088,Rail,NHBW,Weekday,PM_peak_hr,5.0
6,1089,Rail,NHBW,Weekday,PM_peak,1.0
6,1089,Rail,NHBW,Weekday,PM_peak_hr,1.0
6,1090,Rail,NHBW,Weekday,AM_peak,1.0
6,1090,Rail,NHBW,Weekday,AM_peak_hr,1.0
6,1090,Rail,NHBW,Weekday,Inter_peak,1.0
6,1090,Rail,NHBW,Weekday,PM_peak,1.0
6,1090,Rail,NHBW,Weekday,PM_peak_hr,1.0
6,1091,Rail,NHBW,Weekday,AM_peak,1.0
6,1091,Rail,NHBW,Weekday,Inter_peak,1.0
6,1091,Rail,NHBW,Weekday,PM_peak,2.0
6,1091,Rail,NHBW,Weekday,PM_peak_hr,1.0
6,1092,Rail,NHBW,Weekday,Inter_peak,1.0
6,1092,Rail,NHBW,Weekday,Off_peak,1.0
6,1092,Rail,NHBW,Weekday,PM_peak,1.0
6,1092,Rail,NHBW,Weekday,PM_peak_hr,1.0
6,1093,Rail,NHBW,Weekday,Inter_peak,1.0
6,1093,Rail,NHBW,Weekday,PM_peak,1.0
6,1093,Rail,NHBW,Weekday,PM_peak_hr,1.0
6,1094,Rail,NHBW,Weekday,Off_peak,1.0
6,1095,Rail,NHBW,Weekday,Inter_peak,1.0
6,1095,Rail,NHBW,Weekday,Off_peak,1.0
6,1095,Rail,NHBW,Weekday,PM_peak,1.0
6,1097,Rail,NHBW,Weekday,Off_peak,1.0
6,1099,Rail,NHBW,Weekday,Inter_peak,1.0
6,1099,Rail,NHBW,Weekday,Off_peak,1.0
6,1100,Rail,NHBW,Weekday,AM_peak,1.0
6,1100,Rail,NHBW,Weekday,Inter_peak,1.0
6,1100,Rail,NHBW,Weekday,Off_peak,1.0
6,1100,Rail,NHBW,Weekday,PM_peak,1.0
6,1102,Rail,NHBW,Weekday,Off_peak,3.0
6,1102,Rail,NHBW,Weekday,PM_peak,4.0
6,1102,Rail,NHBW,Weekday,PM_peak_hr,1.0
6,1103,Rail,NHBW,Weekday,Off_peak,1.0
6,1103,Rail,NHBW,Weekday,PM_peak,1.0
6,1104,Rail,NHBW,Weekday,Inter_peak,1.0
6,1104,Rail,NHBW,Weekday,Off_peak,2.0
6,1104,Rail,NHBW,Weekday,PM_peak,2.0
6,1105,Rail,NHBW,Weekday,Off_peak,1.0
6,1107,Rail,NHBW,Weekday,Inter_peak,1.0
6,1107,Rail,NHBW,Weekday,Off_peak,2.0
6,1107,Rail,NHBW,Weekday,PM_peak,1.0
6,1108,Rail,NHBW,Weekday,Inter_peak,1.0
6,1108,Rail,NHBW,Weekday,Off_peak,3.0
6,1108,Rail,NHBW,Weekday,PM_peak,5.0
6,1108,Rail,NHBW,Weekday,PM_peak_hr,2.0
6,1110,Rail,NHBW,Weekday,AM_peak,2.0
6,1110,Rail,NHBW,Weekday,AM_peak_hr,1.0
6,1110,Rail,NHBW,Weekday,Inter_peak,9.0
6,1110,Rail,NHBW,Weekday,Off_peak,6.0
6,1110,Rail,NHBW,Weekday,PM_peak,10.0
6,1110,Rail,NHBW,Weekday,PM_peak_hr,5.0
6,1111,Rail,NHBW,Weekday,Inter_peak,1.0
6,1111,Rail,NHBW,Weekday,PM_peak,1.0
6,1111,Rail,NHBW,Weekday,PM_peak_hr,1.0
7,1,Rail,NHBW,Weekday,AM_peak,1.0
7,5,Rail,NHBW,Weekday,PM_peak,1.0
7,6,Rail,NHBW,Weekday,AM_peak,1.0
7,1019,Rail,NHBW,Weekday,AM_peak,1.0
7,1088,Rail,NHBW,Weekday,AM_peak,1.0
7,1093,Rail,NHBW,Weekday,AM_peak,1.0
7,1093,Rail,NHBW,Weekday,AM_peak_hr,1.0
7,1096,Rail,NHBW,Weekday,Inter_peak,1.0
7,1108,Rail,NHBW,Weekday,AM_peak,1.0
8,1019,Rail,NHBW,Weekday,PM_peak_hr,1.0
8,1088,Rail,NHBW,Weekday,PM_peak,1.0
8,1088,Rail,NHBW,Weekday,PM_peak_hr,1.0
9,6,Rail,NHBW,Weekday,Off_peak,1.0
9,9,Rail,NHBW,Weekday,Inter_peak,1.0
9,1015,Rail,NHBW,Weekday,AM_peak_hr,1.0
9,1019,Rail,NHBW,Weekday,PM_peak,1.0
9,1088,Rail,NHBW,Weekday,Inter_peak,1.0
9,1095,Rail,NHBW,Weekday,AM_peak_hr,1.0
9,1095,Rail,NHBW,Weekday,Inter_peak,1.0
9,1099,Rail,NHBW,Weekday,PM_peak_hr,1.0
9,1110,Rail,NHBW,Weekday,AM_peak,1.0
1001,1,Rail,NHBW,Weekday,Inter_peak,1.0
1002,6,Rail,NHBW,Weekday,AM_peak,1.0
1002,6,Rail,NHBW,Weekday,Inter_peak,1.0
1002,6,Rail,NHBW,Weekday,Off_peak,1.0
1002,1013,Rail,NHBW,Weekday,Inter_peak,1.0
1003,6,Rail,NHBW,Weekday,AM_peak,1.0
1004,6,Rail,NHBW,Weekday,Off_peak,1.0
1005,5,Rail,NHBW,Weekday,Off_peak,1.0
1005,1020,Rail,NHBW,Weekday,Inter_peak,1.0
1005,1088,Rail,NHBW,Weekday,AM_peak,1.0
1005,1110,Rail,NHBW,Weekday,AM_peak,1.0
1006,6,Rail,NHBW,Weekday,AM_peak,1.0
1006,6,Rail,NHBW,Weekday,Off_peak,1.0
1007,1,Rail,NHBW,Weekday,AM_peak,1.0
1008,6,Rail,NHBW,Weekday,AM_peak,1.0
1009,5,Rail,NHBW,Weekday,AM_peak,1.0
1010,1,Rail,NHBW,Weekday,AM_peak,1.0
1010,5,Rail,NHBW,Weekday,Inter_peak,1.0
1010,6,Rail,NHBW,Weekday,AM_peak,1.0
1010,1017,Rail,NHBW,Weekday,AM_peak,1.0
1010,1088,Rail,NHBW,Weekday,AM_peak,1.0
1010,1099,Rail,NHBW,Weekday,Inter_peak,1.0
1011,1,Rail,NHBW,Weekday,Inter_peak,1.0
1011,3,Rail,NHBW,Weekday,Off_peak,1.0
1011,5,Rail,NHBW,Weekday,AM_peak,1.0
1011,5,Rail,NHBW,Weekday,Off_peak,2.0
1011,6,Rail,NHBW,Weekday,AM_peak,1.0
1011,6,Rail,NHBW,Weekday,Off_peak,1.0
1011,1001,Rail,NHBW,Weekday,Inter_peak,1.0
1011,1015,Rail,NHBW,Weekday,AM_peak_hr,1.0
1011,1016,Rail,NHBW,Weekday,Inter_peak,1.0
1011,1017,Rail,NHBW,Weekday,AM_peak_hr,1.0
1011,1025,Rail,NHBW,Weekday,AM_peak,1.0
1011,1025,Rail,NHBW,Weekday,PM_peak_hr,1.0
1011,1091,Rail,NHBW,Weekday,Inter_peak,1.0
1011,1110,Rail,NHBW,Weekday,AM_peak_hr,1.0
1011,1110,Rail,NHBW,Weekday,PM_peak,1.0
1011,1110,Rail,NHBW,Weekday,PM_peak_hr,1.0
1012,5,Rail,NHBW,Weekday,Inter_peak,1.0
1013,1,Rail,NHBW,Weekday,AM_peak,1.0
1013,1,Rail,NHBW,Weekday,Inter_peak,1.0
1013,5,Rail,NHBW,Weekday,AM_peak,1.0
1013,6,Rail,NHBW,Weekday,Inter_peak,1.0
1013,9,Rail,NHBW,Weekday,Off_peak,1.0
1013,1016,Rail,NHBW,Weekday,AM_peak,1.0
1013,1016,Rail,NHBW,Weekday,AM_peak_hr,1.0
1013,1088,Rail,NHBW,Weekday,Inter_peak,1.0
1013,1110,Rail,NHBW,Weekday,AM_peak_hr,1.0
1014,5,Rail,NHBW,Weekday,AM_peak,1.0
1014,5,Rail,NHBW,Weekday,Inter_peak,1.0
1014,5,Rail,NHBW,Weekday,Off_peak,1.0
1014,9,Rail,NHBW,Weekday,Inter_peak,1.0
1015,1,Rail,NHBW,Weekday,AM_peak,1.0
1015,1,Rail,NHBW,Weekday,Off_peak,1.0
1015,4,Rail,NHBW,Weekday,Inter_peak,1.0
1015,6,Rail,NHBW,Weekday,AM_peak,1.0
1015,6,Rail,NHBW,Weekday,Off_peak,1.0
1015,9,Rail,NHBW,Weekday,AM_peak,1.0
1015,9,Rail,NHBW,Weekday,PM_peak_hr,1.0
1015,1010,Rail,NHBW,Weekday,Inter_peak,1.0
1015,1011,Rail,NHBW,Weekday,PM_peak,1.0
1015,1100,Rail,NHBW,Weekday,PM_peak_hr,1.0
1016,1,Rail,NHBW,Weekday,AM_peak_hr,1.0
1016,4,Rail,NHBW,Weekday,AM_peak,1.0
1016,5,Rail,NHBW,Weekday,Inter_peak,1.0
1016,6,Rail,NHBW,Weekday,Off_peak,1.0
1016,1019,Rail,NHBW,Weekday,Inter_peak,1.0
1016,1027,Rail,NHBW,Weekday,AM_peak,1.0
1016,1088,Rail,NHBW,Weekday,PM_peak,1.0
1016,1110,Rail,NHBW,Weekday,Inter_peak,1.0
1017,1,Rail,NHBW,Weekday,Inter_peak,1.0
1017,5,Rail,NHBW,Weekday,Inter_peak,1.0
1017,1011,Rail,NHBW,Weekday,PM_peak,1.0
1017,1034,Rail,NHBW,Weekday,Off_peak,1.0
1018,1,Rail,NHBW,Weekday,AM_peak,1.0
1018,1,Rail,NHBW,Weekday,AM_peak_hr,1.0
1018,5,Rail,NHBW,Weekday,AM_peak,1.0
1018,6,Rail,NHBW,Weekday,AM_peak,1.0
1019,1016,Rail,NHBW,Weekday,Inter_peak,1.0
1019,1084,Rail,NHBW,Weekday,PM_peak_hr,1.0
1019,1110,Rail,NHBW,Weekday,PM_peak,1.0
1021,6,Rail,NHBW,Weekday,Off_peak,1.0
1021,1043,Rail,NHBW,Weekday,AM_peak_hr,1.0
1022,6,Rail,NHBW,Weekday,Off_peak,1.0
