 1115 7024         2 1077 1014    2  939  901  1.2  134  109  2.3    4    3  0.5
 7023 7030         2  934  927  0.2  860  841  0.6   72   84  1.3    2    1  0.4
 1116 7026         2  438  185 14.3  374  161   13   61   19  6.7    3    6  1.2
 7025 7028         2  587  187 20.3  531  172 19.1   53   11  7.4    3    4  0.4
 1112 7018         2  396  493  4.6  348  422  3.8   48   70  2.9    0    0  0.3
 7017 1112         2  675  833  5.8  611  760  5.7   64   73    1    0    0  0.2
 1071 1072         1 1103 1141  1.1 1013 1049  1.1   87   89  0.2    3    3  0.1
 1072 1071         1  823  827  0.1  721  722    0   95   98  0.3    7    7    0
 7049 1072         1  810  789  0.7  707  686  0.8   96   96    0    7    7    0
 1072 7049         1 1102 1115  0.4 1012 1023  0.3   87   89  0.2    3    3    0
 1028 1072         1   77   70  0.8   73   67  0.7    4    4  0.2    0    0  0.3
 1072 1028         1   65   60  0.7   60   57  0.4    5    2  1.5    0    0  0.3
 2008 1067         1  807  805  0.1  734  732  0.1   71   71    0    2    3  0.6
 1067 2008         1  712  688  0.9  618  596  0.9   90   85  0.5    4    7  1.2
 4001 1067         1  834  831  0.1  726  723  0.1  104  101  0.3    4    7  1.3
 1067 4001         1 1165 1185  0.6 1070 1087  0.5   93   95  0.2    2    3  0.7
 1135 1067         1  451  466  0.7  420  434  0.7   31   31  0.1    0    0  0.5
 1067 1135         1  215  228  0.9  192  205  0.9   23   23    0    0    0  0.8
 7031 1124         1  220  219  0.1  200  199  0.1   20   20    0    0    0  0.5
 1124 7031         1  399  407  0.4  380  388  0.4   19   20  0.1    0    0  0.3
 1127 2122         1  183  179  0.3  168  164  0.3   15   15  0.1    0    0  0.3
 1058 1064         1  796  746  1.8  729  677    2   65   66  0.1    2    3  0.8
 1064 1058         1  791  780  0.4  697  690  0.3   89   84  0.6    5    7  0.7
 2008 1064         1  741  722  0.7  653  638  0.6   83   77  0.7    5    7  0.7
 1064 2008         1  796  746  1.8  729  677    2   65   66  0.1    2    3  0.8
 1063 1064         1   64   58  0.7   57   52  0.7    7    7  0.2    0    0  0.3
 1064 1063         1   14    0  5.3   13    0  5.1    1    0  1.4    0    0    0
 1061 1062         1   92   59  3.8   83   53  3.7    9    7  0.9    0    0  0.3
 1124 1061         1   41   35  0.9   37   32  0.9    4    4  0.3    0    0  0.3
 1061 1124         1  294  317  1.3  276  299  1.4   18   18  0.1    0    0  0.3
 2795 1061         1  345  341  0.2  322  320  0.1   23   21  0.5    0    0  0.3
 1029 1011         2  545  543  0.1  484  477  0.3   60   59  0.2    1    7  3.1
 1011 1029         2  793  771  0.8  712  682  1.2   80   82  0.2    1    7  3.1
 1139 1011         2  122   77  4.5  114   70  4.6    8    7  0.2    0    0    0
 1011 1139         2  201  181  1.4  175  177  0.1   26    4  5.6    0    0    0
 1014 1011         2  864  808  1.9  770  722  1.8   93   79  1.5    1    7  3.1
 1011 1014         2  537  476  2.7  481  410  3.4   55   59  0.5    1    7  3.1
 7038 4008         1  283  283    0  267  264  0.2   16   19  0.7    0    0  0.7
 4008 7038         1  583  576  0.3  541  536  0.2   42   40  0.3    0    0  0.6
 1040 4008         1  585  576  0.4  543  536  0.3   42   40  0.3    0    0  0.6
 4008 1040         1  282  283  0.1  266  264  0.1   16   19  0.7    0    0  0.7
 1120 1015         2  328  413  4.4  295  379  4.6   33   34  0.2    0    0    0
 1015 1120         2  400  552    7  361  501  6.7   39   52  1.9    0    0    0
 4012 1016         2  735  817  2.9  691  766  2.8   44   51  1.1    0    0    0
 1016 4012         2  932 1035  3.3  846  959  3.7   85   76    1    1    0  1.4
 7044 1016         2  553  631  3.2  484  558  3.2   69   72  0.4    0    0  0.7
 1016 7044         2  535  536  0.1  498  486  0.5   37   50  1.9    0    0  0.6
 1015 1016         2  670  815  5.3  617  750  5.1   52   65  1.7    1    0  1.1
 1016 1015         2  491  692  8.3  448  629  7.8   43   63  2.8    0    0  0.7
 1019 1018         1  816  822  0.2  761  767  0.2   55   55    0    0    0    0
 1018 1019         1 1064 1051  0.4  979  967  0.4   84   84  0.1    1    0  1.4
 1020 1018         1  297  294  0.2  262  259  0.2   35   35    0    0    0    0
 1018 1020         1  286  287  0.1  256  257  0.1   30   30    0    0    0    0
 2147 1018         1 1058 1037  0.7  981  961  0.6   76   76    0    1    0  1.4
 1018 2147         1  821  814  0.2  769  764  0.2   52   51  0.2    0    0    0
 2031 1019         1  511  509  0.1  469  469    0   40   38  0.3    2    2  0.1
 1019 2031         1  749  748    0  680  688  0.3   69   60  1.1    0    0  0.2
 7042 1019         1  633  635  0.1  580  594  0.6   53   41  1.7    0    0  0.2
 1019 7042         1  625  625    0  573  574    0   50   49  0.2    2    2  0.1
 1073 2002         1  551  555  0.2  509  512  0.1   42   44  0.2    0    0  0.5
 2002 1073         1  545  563  0.8  468  479  0.5   77   84  0.7    0    0  0.7
 1114 2002         1  490  493  0.1  420  420    0   70   73  0.3    0    0  0.7
 2002 1114         1  486  494  0.3  448  455  0.3   38   38  0.1    0    0  0.6
 2001 2002         1  107  107    0   96   94  0.2   11   13  0.5    0    0  0.3
 2002 2001         1  117   99  1.7  109   92  1.7    8    7  0.4    0    0    0
 1219 1237         1  563  586    1  472  489  0.8   81   87  0.7   10   10  0.1
 1236 1219         1  472  478  0.3  375  391  0.8   76   75  0.2   21   13    2
 1233 1232         1 2135 1938  4.4 1730 1621  2.7  272  208  4.1  133  108  2.2
 1220 1233         1 1397 1368  0.8 1095 1102  0.2  216  183  2.4   86   84  0.2
 1221 1231         1  777  929  5.2  606  773  6.4  136  135  0.1   35   22  2.5
 1234 1221         1 1014 1215    6  853 1052  6.5  122  138  1.4   39   25  2.4
 1230 1218         1  631  737  4.1  490  587  4.2   83   93  1.1   58   57  0.1
 1235 1230         1 1223  979  7.4  975  800  5.9  158  111  4.1   90   68  2.5
 3016 3011         1  608  391  9.7  544  360  8.7   59   26  5.1    5    5  0.1
 3011 3016         1  475  428  2.2  402  385  0.9   67   37  4.2    6    6    0
 3001 3005         1  374  289  4.7  297  272  1.5   63   17  7.4   14    1    5
 3004 3001         1  191  147  3.3  160  143  1.4   23    3  5.5    8    1  3.2
 1010 7014         1  999  985  0.4  858  845  0.4  119  120  0.1   22   20  0.3
 7014 1010         1 1117 1089  0.8  946  940  0.2  148  127  1.8   23   22  0.3
 1204 1110         1  288  330  2.4  249  300  3.1   37   25  2.1    2    4  1.3
 1110 1204         1  403  434  1.5  360  398  1.9   41   33  1.3    2    2  0.3
 7016 1111         1 1574 1600  0.6 1346 1376  0.8  203  199  0.3   25   24  0.1
 1111 7016         1 1445 1500  1.4 1290 1327    1  129  145  1.4   26   28  0.3
 1107 7012         1  834  858  0.8  782  803  0.7   50   51  0.2    2    4  1.2
 7012 1107         1  730  749  0.7  639  659  0.8   91   89  0.2    0    1  1.6
 7037 1002         1  460  456  0.2  398  395  0.1   49   49    0   13   12  0.4
 1002 7037         1  961  926  1.1  866  837    1   89   85  0.4    6    3  1.2
 4007 1002         1  372  358  0.8  330  317  0.7   39   37  0.3    3    3  0.1
 1002 4007         1  289  275  0.9  253  240  0.8   35   32  0.6    1    3  1.2
 7036 1002         1  785  752  1.2  710  681  1.1   72   67  0.6    3    4  0.3
 1002 7036         1  367  365  0.1  319  317  0.1   36   36    0   12   12    0
 1201 1005         1  285  288  0.2  256  266  0.6   29   22  1.3    0    0  0.2
 1005 1201         1  351  414  3.2  312  329  0.9   39   78  5.1    0    7  3.8
 7005 1005         1  880  883  0.1  740  745  0.2  124  122  0.2   16   16    0
 1005 7005         1  877  849  0.9  779  755  0.9   95   91  0.4    3    3    0
 2014 1005         1  442  372  3.5  401  312  4.7   41   58  2.4    0    2  1.7
 1005 2014         1  560  552  0.4  476  488  0.6   81   63  2.2    3    1  1.8
 2789 1005         1  668  740  2.7  586  659  2.9   78   78    0    4    3  0.4
 1005 2789         1  487  468  0.9  416  410  0.3   57   48  1.3   14   10  1.2
 1202 1215         1  611  617  0.2  534  540  0.3   73   73    0    4    4  0.1
 1215 1202         1  766  752  0.5  672  659  0.5   90   89  0.1    4    4  0.1
 1203 1216         1  617  623  0.2  528  531  0.1   76   76    0   13   16  0.7
 1216 1203         1  620  607  0.5  552  542  0.4   56   53  0.4   12   12    0
 1006 1214         1  702  806  3.8  642  715  2.8   54   85  3.7    6    6    0
 1214 1006         1  777  791  0.5  666  680  0.5   99  100  0.1   12   11  0.3
 7010 1094         1 1062  913  4.8  969  821    5   89   89    0    4    3  0.4
 1094 7010         1  783  739  1.6  684  650  1.3   91   81  1.1    8    8  0.1
 7009 1094         1  860  571 10.8  785  496 11.4   64   64    0   11   11    0
 1094 7009         1  424  268  8.4  373  236  7.9   40   22  3.3   11   11  0.1
 1026 1094         1  512  529  0.8  460  480  0.9   47   44  0.4    5    5  0.1
 1094 1026         1  701  416 12.1  622  359 11.9   77   53    3    2    4  1.1
 2024 2022         1  452  460  0.4  442  450  0.4   10   10    0    0    0  0.5
 2022 2024         1  154  159  0.4  139  144  0.4   15   15    0    0    0  0.5
 7013 2022         1  588  603  0.6  525  540  0.7   62   62  0.1    1    1  0.1
 2022 7013         1  783  804  0.7  739  758  0.7   41   42  0.2    3    3  0.1
 2200 2022         1  493  344  7.3  455  308  7.5   35   32  0.4    3    3    0
 2022 2200         1  596  444  6.6  544  397  6.8   51   47  0.6    1    1  0.3
 2506 2709         1 1182 1270  2.5 1026 1094  2.1  105  120  1.4   51   56  0.7
 2709 2506         1  932 1057    4  741  850  3.9  147  159    1   44   48  0.6
 1328 2878         1  906  999    3  717  794  2.8  146  157  0.9   43   47  0.7
 2878 1328         1 1092 1160    2  950 1000  1.6   92  104  1.2   50   55  0.7
 2725 2709         1   42   60  2.5   39   57  2.6    2    2  0.1    1    1  0.1
 2709 2725         1  106  112  0.5   91   95  0.4   14   16  0.5    1    1  0.1
 1328 2877         1 1110 1143    1  963  984  0.7   95  104  0.9   52   55  0.4
 2877 1328         1  916  985  2.2  711  778  2.5  159  159    0   46   48  0.3
 2810 2507         1    9    1  3.4    7    1  2.8    2    0    2    0    0  0.2
 2507 2810         1    7    7  0.1    7    7  0.2    0    0  0.4    0    0  0.3
 2710 2507         1  859  971  3.7  662  767  3.9  151  157  0.5   46   47  0.2
 2507 2710         1 1031 1116  2.6  898  960    2   80  100  2.1   53   55  0.3
 2784 2728         1   72   20  7.6   64   17  7.4    7    3    2    1    1  0.2
 2728 2784         1   96   28  8.6   80   24  7.8   16    4  3.7    0    0  0.3
 2710 2733         1 1033 1116  2.5  905  960  1.8   77  100  2.5   51   55  0.6
 2733 2710         1  858  971  3.7  662  767  3.9  149  157  0.6   47   47  0.1
 2711 2733         1  881  983  3.3  680  774  3.5  154  161  0.6   47   47    0
 2733 2711         1 1007 1070    2  880  917  1.2   76   98  2.3   51   55  0.6
 2731 2733         1   51   46  0.7   46   41  0.7    5    5  0.1    0    0  0.5
 2733 2731         1  100  104  0.4   89   92  0.3   11   12  0.3    0    0  0.3
 7052 7001         1  426  428  0.1  386  388  0.1   38   38  0.1    2    2  0.1
 7001 7052         1  333  339  0.3  300  307  0.4   30   31  0.1    3    2  0.7
 7110 7001         1 1129 1171  1.2  947  989  1.3  160  161  0.1   22   22    0
 7001 7110         1 1166 1161  0.1 1025 1021  0.1  115  115    0   26   26    0
 1094 1087         1 1537 1579  1.1 1360 1402  1.1  161  159  0.2   16   18  0.4
 7500 1094         1 1012  988  0.8  880  851    1  104  117  1.2   29   21  1.6
 7006 1088         1 1165 1161  0.1 1017 1021  0.1  120  115  0.5   28   26  0.4
 7501 7006         1 1109 1171  1.8  964  989  0.8  114  161    4   31   22  1.8
 1224 2820         1  526  591  2.7  446  485  1.8   53   69  2.1   28   37  1.6
 1089 1224         1 1290 1298  0.2 1138 1157  0.6  134  133  0.1   18    8  2.6
 2819 1090         1  969 1092  3.8  822  884  2.1   97  160  5.5   50   49  0.2
 7007 2819         1 1163 1276  3.2 1007 1096  2.8  119  124  0.5   38   56  2.6
 5015 1119         1  415  417  0.1  361  362  0.1   43   43  0.1   12   12    0
 1119 5015         1  117  112  0.5   97   97    0   11   11  0.1    9    5  1.7
 1086 1117         1  737  718  0.7  636  618  0.7   75   74  0.1   26   26  0.1
 1118 1086         1  657  712  2.1  556  583  1.1   66   73  0.9   35   56    3
 2885 1224         1  749  810  2.2  646  693  1.8   76   77  0.1   27   40  2.2
 1224 2885         1  878  870  0.3  769  760  0.3   90   90    0   19   20  0.3
 2665 1333         1  501  458    2  442  378  3.2   52   70  2.4    7    9  0.6
 1333 2665         1  596  492  4.5  519  423  4.4   61   52  1.1   17   17    0
 2611 2763         1  635  514    5  547  453  4.2   64   38  3.7   23   23  0.1
 2763 2611         1  730  479 10.2  638  396 10.6   75   65  1.2   17   18  0.3
 2704 2699         1   81   82  0.1   70   72  0.2    8    8  0.1    3    3  0.1
 2699 2704         1  137  193  4.4  119  174  4.6   14   19  1.2    4    0  2.5
 2761 2655         1  768  754  0.5  651  653  0.1   76   79  0.3   41   21  3.5
 2655 2761         1  696  707  0.4  582  597  0.6   68   70  0.2   45   39  0.9
 2610 2656         1   39   79  5.2   35   64  4.2    4   11  2.6    0    4  2.6
 2656 2610         1    9   69  9.6    8   58  8.8    1    9  3.6    0    2  1.6
 2882 2808         2  114  123  0.8   98  113  1.5   11    7  1.5    5    3  1.1
 2808 2882         2  112   93    2   97   84  1.3   11    9  0.8    4    0  2.9
 2706 2701         2   39   90  6.4   33   83  6.6    4    5  0.5    2    2  0.3
 2701 2706         2   59   60  0.2   50   55  0.6    6    5  0.4    2    0  1.9
 2850 2700         1  125   54  7.5  110   43  7.7   13   10    1    1    1  0.1
 2700 2850         1   52   44  1.2   46   42  0.6    5    1  2.1    1    0  1.1
 1332 1330         1  455  519  2.9  357  415  2.9   88   94  0.6   10   11  0.3
 1330 1332         1  560  606  1.9  497  525  1.2   51   62  1.5   13   19  1.6
 1331 2759         1  340  370  1.6  267  298  1.8   31   36  0.7   42   36  0.9
 2759 1331         1  322  367  2.4  257  276  1.1   30   60  4.4   34   32  0.5
 2895 2670         1   78   75  0.3   67   66  0.1    8    7  0.4    3    3    0
 2670 2895         1   64  142  7.7   55  128  7.7    6   12  1.8    3    2  0.5
 2671 2669         1  153  214  4.5  135  197  4.9   16   11  1.3    3    6  1.3
 2669 2671         1  133   95  3.6  115   85    3   14    7    2    5    3    1
 2741 2661         1  149  461 17.8  132  411 16.9   16   40  4.7    2   10  3.5
 2661 2741         1  123  197  5.9  109  187  6.4   13    8  1.3    1    1  0.2
 2658 1330         1  308  344    2  219  253  2.2   59   59    0   30   32  0.3
 1330 2658         1  342  350  0.4  272  279  0.4   34   34    0   36   36    0
 2686 1330         1   70   63  0.8   61   56  0.7    9    5  1.3    0    2  2.1
 1330 2686         1   89   63  2.9   76   61  1.9   12    3  3.3    1    0  1.4
 3001 1086         1 1269 1358  2.5 1099 1125  0.8  130  155  2.1   40   79    5
 1086 3001         1 1847 1998  3.4 1563 1694  3.2  185  205  1.4   99   99    0
